epoch,datetime_utc,open,high,low,close
1753955169,2025-07-31 09:46:09,81457.04,82162.8,81448.48,82144.73
1754006400,2025-08-01 00:00:00,82146.96,83389.67,82105.02,83135.52
1754092800,2025-08-02 00:00:00,83136.73,83411.03,82386.68,82507.32
1754179200,2025-08-03 00:00:00,82505.71,82600.08,81834.3,82587.38
1754265600,2025-08-04 00:00:00,82587.71,83090.58,82445.53,82968.77
1754352000,2025-08-05 00:00:00,82971.7,83213.61,82546.2,82940.88
1754438400,2025-08-06 00:00:00,82941.73,83004.48,82159.51,82675.22
1754524800,2025-08-07 00:00:00,82673.25,83478.25,82642.53,83363.73
1754611200,2025-08-08 00:00:00,83362.87,84034.15,83341.92,83739.55
1754697600,2025-08-09 00:00:00,83736.73,84201.17,83535.11,83751.75
1754784000,2025-08-10 00:00:00,83752.25,84339.56,83587.05,83928.89
1754870400,2025-08-11 00:00:00,83928.78,84084.61,83301.42,83993.14
1754956800,2025-08-12 00:00:00,83993.45,84665.69,83890,84279.48
1755043200,2025-08-13 00:00:00,84282.77,84494.91,83879.02,84022.14
1755129600,2025-08-14 00:00:00,84025.73,84199.62,83599.27,83684
1755216000,2025-08-15 00:00:00,83685.08,84230.34,83443.2,83995.98
1755302400,2025-08-16 00:00:00,83996.26,85287.83,83461.32,85199
1755388800,2025-08-17 00:00:00,85197.32,85475.4,84877.11,84912.37
1755475200,2025-08-18 00:00:00,84912.07,84914.92,84130.36,84459.48
1755561600,2025-08-19 00:00:00,84461.76,84463.93,83834.48,84328.18
1755648000,2025-08-20 00:00:00,84327.38,85091.79,84138.5,84664.82
1755734400,2025-08-21 00:00:00,84666.22,85661.45,84564.75,84601.29
1755820800,2025-08-22 00:00:00,84601.1,85962.58,84568.21,85655.65
1755907200,2025-08-23 00:00:00,85653.62,86531.82,85590.35,86183.55
1755993600,2025-08-24 00:00:00,86184.18,86815.2,85827.59,86476.86
1756080000,2025-08-25 00:00:00,86477.26,87222.91,86387.56,87101.52
1756166400,2025-08-26 00:00:00,87101.33,88548.12,86895.87,88311.84
1756252800,2025-08-27 00:00:00,88313.61,89166.77,88056.85,89109.47
1756339200,2025-08-28 00:00:00,89106.89,89208.4,88639.98,88691.24
1756425600,2025-08-29 00:00:00,88689.78,88984,88434.12,88757.36
1756512000,2025-08-30 00:00:00,88755.84,89403.62,88445.35,89317.14
1756598400,2025-08-31 00:00:00,89315.62,89965.57,89027.02,89292.83
1756684800,2025-09-01 00:00:00,89294.08,89308.67,88506.62,88882.45
1756771200,2025-09-02 00:00:00,88883.68,89298.9,88221.6,88539.9
1756857600,2025-09-03 00:00:00,88537.76,88867.43,87977.28,88767.47
1756944000,2025-09-04 00:00:00,88766.67,88952.84,87704.41,87704.41
1757030400,2025-09-05 00:00:00,87703.67,88974.24,87652.59,88209.04
1757116800,2025-09-06 00:00:00,88208.76,89173.47,87978.59,89114.57
1757203200,2025-09-07 00:00:00,89115.88,89816.56,88799.75,89407.96
1757289600,2025-09-08 00:00:00,89407.67,89905.3,89228.33,89448.29
1757376000,2025-09-09 00:00:00,89447.1,89611.1,89023.51,89192.81
1757462400,2025-09-10 00:00:00,89193.69,89634.12,88872.64,89264.15
1757548800,2025-09-11 00:00:00,89264.09,89436.76,88711.71,89005.32
1757635200,2025-09-12 00:00:00,89003.98,89426.55,88296.33,88361.46
1757721600,2025-09-13 00:00:00,88360.91,89814.48,88356.79,89417
1757808000,2025-09-14 00:00:00,89417.74,89723,88887.2,89130.32
1757894400,2025-09-15 00:00:00,89129.19,89795.29,88961.11,89121.86
1757980800,2025-09-16 00:00:00,89119.93,89233.95,88677.27,88950.71
1758067200,2025-09-17 00:00:00,88951.24,89416.68,88799.09,89093.43
1758153600,2025-09-18 00:00:00,89093.69,89714.1,88533.39,89578.79
1758240000,2025-09-19 00:00:00,89578.33,90359.77,89396.65,89514.29
1758326400,2025-09-20 00:00:00,89515.76,89571.02,88666.64,89113.33
1758412800,2025-09-21 00:00:00,89115.9,90361.67,89034.92,89861.62
1758499200,2025-09-22 00:00:00,89860.5,90211.84,89509.28,90055.77
1758585600,2025-09-23 00:00:00,90057.02,90787.7,89967.37,90783.15
1758672000,2025-09-24 00:00:00,90786.04,90849.91,89534.2,89941.25
1758758400,2025-09-25 00:00:00,89941.68,90191.5,89083.58,89320.92
1758844800,2025-09-26 00:00:00,89323.27,89492.65,87990.25,88342.1
1758931200,2025-09-27 00:00:00,88338.72,89640.19,88011.47,89382.19
1759017600,2025-09-28 00:00:00,89382.95,90342.29,89188.59,89971.51
1759104000,2025-09-29 00:00:00,89971.45,90435.28,89172.82,89913.01
1759190400,2025-09-30 00:00:00,89911.73,90728.13,89705.84,90213.71
1759276800,2025-10-01 00:00:00,90214.08,90962.53,90051.34,90642.11
1759363200,2025-10-02 00:00:00,90639.97,91116.99,90125.07,90703.68
1759449600,2025-10-03 00:00:00,90706.76,91476.47,90589.32,91471.23
1759536000,2025-10-04 00:00:00,91469.26,92771.86,90928.02,92528.98
1759622400,2025-10-05 00:00:00,92530.48,92546.89,91651.39,92060.72
1759708800,2025-10-06 00:00:00,92057.05,93042.2,91855.07,92603.34
1759795200,2025-10-07 00:00:00,92600.9,92865.66,91124.6,91262.51
1759881600,2025-10-08 00:00:00,91260.45,92401.5,91260.45,92272.63
1759968000,2025-10-09 00:00:00,92271.1,92737.12,91917.7,92523.51
1760054400,2025-10-10 00:00:00,92523.05,92627.4,91451.42,91709.85
1760140800,2025-10-11 00:00:00,91713.32,92213.95,91225.03,92191.8
1760227200,2025-10-12 00:00:00,92195.4,92775.39,91867.42,92502.22
1760313600,2025-10-13 00:00:00,92503.28,92859.49,92047.62,92703.54
1760400000,2025-10-14 00:00:00,92703.57,93274.24,92460.73,93073.17
1760486400,2025-10-15 00:00:00,93073.33,94953.5,93066.21,94625.72
1760572800,2025-10-16 00:00:00,94625.71,94754.2,93532.4,93712.44
1760659200,2025-10-17 00:00:00,93711.16,94144.52,93613.46,93940.78
1760745600,2025-10-18 00:00:00,93940.16,94889.55,93889.1,94511.34
1760832000,2025-10-19 00:00:00,94509.55,95035.98,94224.29,94507.22
1760918400,2025-10-20 00:00:00,94507.61,95747.19,94299.57,95596.62
1761004800,2025-10-21 00:00:00,95594.88,95893.7,95295.53,95335.01
1761091200,2025-10-22 00:00:00,95333.28,95764.94,94671.41,95334.45
1761177600,2025-10-23 00:00:00,95333.92,95889.85,95276.18,95567.02
1761264000,2025-10-24 00:00:00,95567.27,95569.43,94861.24,95000.53
1761350400,2025-10-25 00:00:00,94999.63,95822.27,94926.04,95635.97
1761436800,2025-10-26 00:00:00,95639.52,96543.91,95528.09,96518.33
1761523200,2025-10-27 00:00:00,96518.82,96603.45,95541.75,95810.43
1761609600,2025-10-28 00:00:00,95811.66,95904.02,95068.37,95551.66
1761696000,2025-10-29 00:00:00,95551.54,96309.94,95386.4,95911.59
1761782400,2025-10-30 00:00:00,95911.67,96341.17,95657.22,95889.07
1761868800,2025-10-31 00:00:00,95889.59,96211.33,95640.43,96192.64
1761955200,2025-11-01 00:00:00,96191.6,96269.15,95326.01,95539.02
1762041600,2025-11-02 00:00:00,95541.84,95573.81,94606.13,95073.37
1762128000,2025-11-03 00:00:00,95073.59,95784.3,94445.92,94539.97
1762214400,2025-11-04 00:00:00,94543.2,95525.4,94541.74,95291.07
1762300800,2025-11-05 00:00:00,95288.33,95653.8,94177,94795.58
1762387200,2025-11-06 00:00:00,94796.13,95186.07,94357.69,95148.39
1762473600,2025-11-07 00:00:00,95151.67,95463.52,94825.65,95004.92
1762560000,2025-11-08 00:00:00,95004.53,95232.87,94188.18,94316.08
1762646400,2025-11-09 00:00:00,94313.67,94721.1,93529.26,93957.98
1762732800,2025-11-10 00:00:00,93956.76,94309.27,93607.97,94125.41
1762819200,2025-11-11 00:00:00,94127.03,94572.28,93778.02,94571.94
1762905600,2025-11-12 00:00:00,94572.07,94779.85,93992.85,94105.11
1762992000,2025-11-13 00:00:00,94104.9,95511.14,94021.26,95021.15
1763078400,2025-11-14 00:00:00,95018.82,95119.76,94407.2,94611.31
1763164800,2025-11-15 00:00:00,94610.72,95743.48,94587.99,94969.67
1763251200,2025-11-16 00:00:00,94967.34,94994.71,94010.61,94110.27
1763337600,2025-11-17 00:00:00,94110.09,94329.21,93687.67,93844.56
1763424000,2025-11-18 00:00:00,93847.41,94281.15,93541.68,93678.72
1763510400,2025-11-19 00:00:00,93673.81,94309.03,92768.46,92866.39
1763596800,2025-11-20 00:00:00,92862.09,93495.91,92533.59,93123.18
1763683200,2025-11-21 00:00:00,93123.17,93252.12,91915.62,92236.85
1763769600,2025-11-22 00:00:00,92237.16,92248.94,91487.43,91665.09
1763856000,2025-11-23 00:00:00,91663.29,91878.38,90740.61,91412.12
1763942400,2025-11-24 00:00:00,91412.31,91550.25,90746.71,90942.28
1764028800,2025-11-25 00:00:00,90942.68,91264.87,90462.73,90891.59
1764115200,2025-11-26 00:00:00,90890.93,91039.15,89847.67,90095.23
1764201600,2025-11-27 00:00:00,90092.85,91307.07,90064.36,91241.08
1764288000,2025-11-28 00:00:00,91238.46,91377.12,90785.43,91027.14
1764374400,2025-11-29 00:00:00,91027.04,91379.7,90680.4,90991.91
1764460800,2025-11-30 00:00:00,90991.76,93016.5,90982.53,92658.22
1764547200,2025-12-01 00:00:00,92658.63,93034.55,92069.99,92112.75
1764633600,2025-12-02 00:00:00,92112.15,93004.98,91863.18,92976.14
1764720000,2025-12-03 00:00:00,92980.34,93006.81,92151.18,92557.52
1764806400,2025-12-04 00:00:00,92556.53,92831.73,91529.59,91612.37
1764892800,2025-12-05 00:00:00,91612.4,92357.47,91516.79,91947.86
1764979200,2025-12-06 00:00:00,91948.65,92622.59,91750.43,91803.49
1765065600,2025-12-07 00:00:00,91804.79,92240.32,91506.53,91631.86
1765152000,2025-12-08 00:00:00,91631.69,91701.59,90925.86,91219.95
1765238400,2025-12-09 00:00:00,91220.49,93135.35,91197.59,93135.35
1765324800,2025-12-10 00:00:00,93136.65,93385.92,91969.54,92129.93
1765411200,2025-12-11 00:00:00,92132.47,92726.58,92112.23,92401.29
1765497600,2025-12-12 00:00:00,92399.51,93077.74,92197.14,92493.04
1765584000,2025-12-13 00:00:00,92491.44,92720.57,91799.43,92053.7
1765670400,2025-12-14 00:00:00,92054.36,92430.37,91624.43,92159.99
1765756800,2025-12-15 00:00:00,92158.88,92648.95,91354.67,92060.06
1765843200,2025-12-16 00:00:00,92058.42,92679.27,91742.39,92134.8
1765929600,2025-12-17 00:00:00,92135.91,93280.89,91719.73,93230.4
1766016000,2025-12-18 00:00:00,93230.44,94196.29,92824.82,93758.02
1766102400,2025-12-19 00:00:00,93758.48,94340.44,93496.89,94229.85
1766188800,2025-12-20 00:00:00,94229.16,94506.68,93262.91,93397.62
1766275200,2025-12-21 00:00:00,93395.88,93546.18,92303.54,92322.16
1766361600,2025-12-22 00:00:00,92323.88,93023.02,92308.57,92407.62
1766448000,2025-12-23 00:00:00,92405.06,92565.64,91609.3,92455.19
1766534400,2025-12-24 00:00:00,92456.2,92540.19,91574.49,91919.68
1766620800,2025-12-25 00:00:00,91918.97,92790.24,91861.72,92563.82
1766707200,2025-12-26 00:00:00,92561.82,92683.83,91890.39,92074.18
1766793600,2025-12-27 00:00:00,92075.53,92173.3,91153.23,91154.9
1766880000,2025-12-28 00:00:00,91157.87,92187.86,90597.5,90614.28
1766966400,2025-12-29 00:00:00,90614.43,91551.35,90572.02,91103.81
1767052800,2025-12-30 00:00:00,91102.18,92875,91101.18,92787.58
1767139200,2025-12-31 00:00:00,92789.64,93533.98,92187.43,93265.93
1767225600,2026-01-01 00:00:00,93265.85,93428.46,92842.65,93110.85
1767312000,2026-01-02 00:00:00,93110.58,94346.27,92996.02,94320.6
1767398400,2026-01-03 00:00:00,94320.75,94630.52,93864.09,94267.31
1767484800,2026-01-04 00:00:00,94268.84,94910.01,93731.61,94794.19
1767571200,2026-01-05 00:00:00,94795.53,95155.94,94285.39,94542.73
1767657600,2026-01-06 00:00:00,94542.64,95916.9,94471.22,95864.94
1767744000,2026-01-07 00:00:00,95867.22,96147.69,95381.2,95780.26
1767830400,2026-01-08 00:00:00,95779.92,96422.29,95319.14,95430.08
1767916800,2026-01-09 00:00:00,95430.6,96023.19,95296.65,95373.36
1768003200,2026-01-10 00:00:00,95370.97,96024.52,95115.68,95424.3
1768089600,2026-01-11 00:00:00,95424.88,95487.84,94448.26,94580.57
1768176000,2026-01-12 00:00:00,94579.8,94715.92,93691.75,93709.26
1768262400,2026-01-13 00:00:00,93708.13,93931.19,93328.75,93410.8
1768348800,2026-01-14 00:00:00,93411.34,93954.93,93044.44,93127.92
1768435200,2026-01-15 00:00:00,93129.75,93740.66,93061.37,93237.6
1768521600,2026-01-16 00:00:00,93238.84,93871.54,92883.71,93633.83
1768608000,2026-01-17 00:00:00,93635.15,94211.42,93323.8,94175.57
