epoch,datetime_utc,open,high,low,close
1753954489,2025-07-31 09:34:49,4138.1,4330.64,4125.38,4316.12
1754006400,2025-08-01 00:00:00,4316.75,4527.14,4239.52,4523.2
1754092800,2025-08-02 00:00:00,4522.79,4590.91,4427.33,4522.66
1754179200,2025-08-03 00:00:00,4523.11,4540.78,4250.93,4421.4
1754265600,2025-08-04 00:00:00,4421.15,4452.99,4295,4430.97
1754352000,2025-08-05 00:00:00,4430.51,4507.71,3962.75,4074.66
1754438400,2025-08-06 00:00:00,4075.7,4108.82,3849.89,3876.39
1754524800,2025-08-07 00:00:00,3875.73,4285.75,3857.77,4227.43
1754611200,2025-08-08 00:00:00,4226.59,4237.83,3869.33,3904.15
1754697600,2025-08-09 00:00:00,3904.66,3919.16,3799.38,3808.18
1754784000,2025-08-10 00:00:00,3808.56,3868.85,3682.09,3782.2
1754870400,2025-08-11 00:00:00,3782.2,3827.7,3616.43,3631.17
1754956800,2025-08-12 00:00:00,3630.67,3644.53,3413.43,3434.87
1755043200,2025-08-13 00:00:00,3434.79,3435.23,3137.8,3185.19
1755129600,2025-08-14 00:00:00,3185.54,3271.77,3076.13,3262.03
1755216000,2025-08-15 00:00:00,3262.45,3331.15,3183.03,3313.08
1755302400,2025-08-16 00:00:00,3312.97,3446.8,3262.25,3365.45
1755388800,2025-08-17 00:00:00,3364.66,3450.77,3309.62,3407.66
1755475200,2025-08-18 00:00:00,3408.54,3461.96,3343.22,3414.39
1755561600,2025-08-19 00:00:00,3414.4,3464.74,3201.04,3209.93
1755648000,2025-08-20 00:00:00,3208.84,3233.39,3028.34,3136.62
1755734400,2025-08-21 00:00:00,3136.96,3337.12,3122.72,3286.5
1755820800,2025-08-22 00:00:00,3286.38,3330.38,3236.76,3313.03
1755907200,2025-08-23 00:00:00,3312.87,3345.5,3196.45,3253.16
1755993600,2025-08-24 00:00:00,3253.44,3318.57,3181.54,3285.36
1756080000,2025-08-25 00:00:00,3285.37,3376.32,3195.43,3306.11
1756166400,2025-08-26 00:00:00,3305.64,3380.19,3237.07,3287.49
1756252800,2025-08-27 00:00:00,3287.28,3433.18,3226.25,3391.21
1756339200,2025-08-28 00:00:00,3391.09,3650.55,3361.39,3371.58
1756425600,2025-08-29 00:00:00,3371.78,3823.69,3359.34,3803
1756512000,2025-08-30 00:00:00,3803.43,3804.77,3622.16,3658.75
1756598400,2025-08-31 00:00:00,3658.56,3732.5,3592.44,3663.87
1756684800,2025-09-01 00:00:00,3663.83,3690.35,3479.69,3557.04
1756771200,2025-09-02 00:00:00,3557.02,3689.7,3521.11,3525.72
1756857600,2025-09-03 00:00:00,3526.33,3594.84,3428.58,3490.57
1756944000,2025-09-04 00:00:00,3490.08,3584.54,3363.02,3530.45
1757030400,2025-09-05 00:00:00,3531.28,3578.37,3402.79,3441.7
1757116800,2025-09-06 00:00:00,3441.5,3680.14,3419.72,3539.89
1757203200,2025-09-07 00:00:00,3538.82,3543.1,3364.89,3381.24
1757289600,2025-09-08 00:00:00,3380.73,3659.76,3364.57,3539.42
1757376000,2025-09-09 00:00:00,3539.08,3640.62,3509.21,3551.46
1757462400,2025-09-10 00:00:00,3551.34,3595.23,3401.5,3534.52
1757548800,2025-09-11 00:00:00,3534.33,3592.24,3477.96,3499.54
1757635200,2025-09-12 00:00:00,3498.96,3525.9,3269.71,3355.08
1757721600,2025-09-13 00:00:00,3355.19,3387.28,3204.53,3284.38
1757808000,2025-09-14 00:00:00,3284.3,3346.66,3183.1,3306.75
1757894400,2025-09-15 00:00:00,3306.67,3401.71,3218.69,3334.24
1757980800,2025-09-16 00:00:00,3334.16,3564.74,3313.27,3451.66
1758067200,2025-09-17 00:00:00,3450.91,3541.48,3347.94,3370.06
1758153600,2025-09-18 00:00:00,3370.16,3372.57,3057.83,3070.02
1758240000,2025-09-19 00:00:00,3069.75,3154.78,3028.52,3147.47
1758326400,2025-09-20 00:00:00,3148.24,3201.44,3049.89,3172.62
1758412800,2025-09-21 00:00:00,3172.93,3472.76,3154.51,3466.12
1758499200,2025-09-22 00:00:00,3467.07,3651.72,3457.97,3574.43
1758585600,2025-09-23 00:00:00,3574.67,3705.98,3401.33,3489.63
1758672000,2025-09-24 00:00:00,3490.24,3811.84,3488.23,3780.1
1758758400,2025-09-25 00:00:00,3779.12,4054.73,3778.69,4041.93
1758844800,2025-09-26 00:00:00,4042.25,4264.98,3988.45,4215.27
1758931200,2025-09-27 00:00:00,4215.62,4306.56,3977.86,4015.55
1759017600,2025-09-28 00:00:00,4015.45,4085.68,3877.17,3950.98
1759104000,2025-09-29 00:00:00,3950.89,4046.12,3852.81,3930.19
1759190400,2025-09-30 00:00:00,3929.45,4004,3815.66,3960.5
1759276800,2025-10-01 00:00:00,3961.15,4100.12,3837,3900.68
1759363200,2025-10-02 00:00:00,3901.6,4041,3785.91,3962.68
1759449600,2025-10-03 00:00:00,3963.08,4371.21,3939.51,4362.38
1759536000,2025-10-04 00:00:00,4361.69,4410.73,4116.05,4195.1
1759622400,2025-10-05 00:00:00,4195.14,4275.49,4080.58,4164.92
1759708800,2025-10-06 00:00:00,4165.48,4301.38,4065.79,4185.23
1759795200,2025-10-07 00:00:00,4185.05,4453.06,4177.95,4342.77
1759881600,2025-10-08 00:00:00,4342.83,4503.27,4097.68,4407.73
1759968000,2025-10-09 00:00:00,4407.61,4658.26,4323.79,4566.6
